hp,dp,ap,offH,offD,offA,pnlH,pnlD,pnlA,worstPnl,riskRatio,riskLabel,concLabel
0.6000,0.0900,0.3100,1.533,10.222,2.968,800000,800000,800000,800000,0.9200,max,moderate
0.6000,0.1000,0.3000,1.533,9.200,3.067,800000,800000,800000,800000,0.9200,max,moderate
0.6000,0.1100,0.2900,1.533,8.364,3.172,800000,800000,800000,800000,0.9200,good,moderate
0.6000,0.1200,0.2800,1.533,7.667,3.286,800000,800000,800000,800000,0.9200,good,moderate
0.6000,0.1300,0.2700,1.533,7.077,3.407,800000,800000,800000,800000,0.9200,max,moderate
0.6000,0.1400,0.2600,1.533,6.571,3.538,800000,800000,800000,800000,0.9200,good,moderate
0.6000,0.1500,0.2500,1.533,6.133,3.680,800000,800000,800000,800000,0.9200,max,moderate
0.6000,0.1600,0.2400,1.533,5.750,3.833,800000,800000,800000,800000,0.9200,max,moderate
0.6000,0.1700,0.2300,1.533,5.412,4.000,800000,800000,800000,800000,0.9200,max,moderate
0.6000,0.1800,0.2200,1.533,5.111,4.182,800000,800000,800000,800000,0.9200,max,moderate
0.6000,0.1900,0.2100,1.533,4.842,4.381,800000,800000,800000,800000,0.9200,max,moderate
0.6000,0.2000,0.2000,1.533,4.600,4.600,800000,800000,800000,800000,0.9200,max,moderate
0.6000,0.2100,0.1900,1.533,4.381,4.842,800000,800000,800000,800000,0.9200,max,moderate
0.6000,0.2200,0.1800,1.533,4.182,5.111,800000,800000,800000,800000,0.9200,max,moderate
0.6000,0.2300,0.1700,1.533,4.000,5.412,800000,800000,800000,800000,0.9200,max,moderate
0.6000,0.2400,0.1600,1.533,3.833,5.750,800000,800000,800000,800000,0.9200,max,moderate
0.6000,0.2500,0.1500,1.533,3.680,6.133,800000,800000,800000,800000,0.9200,max,moderate
0.6000,0.2600,0.1400,1.533,3.538,6.571,800000,800000,800000,800000,0.9200,good,moderate
0.6000,0.2700,0.1300,1.533,3.407,7.077,800000,800000,800000,800000,0.9200,max,moderate
0.6000,0.2800,0.1200,1.533,3.286,7.667,800000,800000,800000,800000,0.9200,good,moderate
0.6000,0.2900,0.1100,1.533,3.172,8.364,800000,800000,800000,800000,0.9200,good,moderate
0.6000,0.3000,0.1000,1.533,3.067,9.200,800000,800000,800000,800000,0.9200,max,moderate
0.6000,0.3100,0.0900,1.533,2.968,10.222,800000,800000,800000,800000,0.9200,max,moderate
0.6000,0.3200,0.0800,1.533,2.875,11.500,800000,800000,800000,800000,0.9200,max,moderate
0.6000,0.3300,0.0700,1.533,2.788,13.143,800000,800000,800000,800000,0.9200,good,moderate
0.6000,0.3400,0.0600,1.533,2.706,15.333,800000,800000,800000,800000,0.9200,max,moderate
0.6000,0.3500,0.0500,1.533,2.629,18.400,800000,800000,800000,800000,0.9200,good,moderate
0.6000,0.3600,0.0400,1.533,2.556,23.000,800000,800000,800000,800000,0.9200,max,moderate
0.6000,0.3700,0.0300,1.533,2.486,30.667,800000,800000,800000,800000,0.9200,max,moderate
0.6000,0.3800,0.0200,1.533,2.421,46.000,800000,800000,800000,800000,0.9200,max,moderate
0.6000,0.3900,0.0100,1.533,2.359,92.000,800000,800000,800000,800000,0.9200,max,moderate
0.6000,0.4000,0.0000,1.533,2.300,999.000,800000,800000,10000000,800000,0.9200,max,moderate
0.6100,0.0000,0.3900,1.508,999.000,2.359,800000,10000000,800000,800000,0.9200,max,moderate
0.6100,0.0100,0.3800,1.508,92.000,2.421,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.0200,0.3700,1.508,46.000,2.486,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.0300,0.3600,1.508,30.667,2.556,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.0400,0.3500,1.508,23.000,2.629,800000,800000,800000,800000,0.9200,good,moderate
0.6100,0.0500,0.3400,1.508,18.400,2.706,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.0600,0.3300,1.508,15.333,2.788,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.0700,0.3200,1.508,13.143,2.875,800000,800000,800000,800000,0.9200,good,moderate
0.6100,0.0800,0.3100,1.508,11.500,2.968,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.0900,0.3000,1.508,10.222,3.067,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.1000,0.2900,1.508,9.200,3.172,800000,800000,800000,800000,0.9200,good,moderate
0.6100,0.1100,0.2800,1.508,8.364,3.286,800000,800000,800000,800000,0.9200,good,moderate
0.6100,0.1200,0.2700,1.508,7.667,3.407,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.1300,0.2600,1.508,7.077,3.538,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.1400,0.2500,1.508,6.571,3.680,800000,800000,800000,800000,0.9200,good,moderate
0.6100,0.1500,0.2400,1.508,6.133,3.833,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.1600,0.2300,1.508,5.750,4.000,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.1700,0.2200,1.508,5.412,4.182,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.1800,0.2100,1.508,5.111,4.381,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.1900,0.2000,1.508,4.842,4.600,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.2000,0.1900,1.508,4.600,4.842,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.2100,0.1800,1.508,4.381,5.111,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.2200,0.1700,1.508,4.182,5.412,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.2300,0.1600,1.508,4.000,5.750,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.2400,0.1500,1.508,3.833,6.133,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.2500,0.1400,1.508,3.680,6.571,800000,800000,800000,800000,0.9200,good,moderate
0.6100,0.2600,0.1300,1.508,3.538,7.077,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.2700,0.1200,1.508,3.407,7.667,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.2800,0.1100,1.508,3.286,8.364,800000,800000,800000,800000,0.9200,good,moderate
0.6100,0.2900,0.1000,1.508,3.172,9.200,800000,800000,800000,800000,0.9200,good,moderate
0.6100,0.3000,0.0900,1.508,3.067,10.222,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.3100,0.0800,1.508,2.968,11.500,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.3200,0.0700,1.508,2.875,13.143,800000,800000,800000,800000,0.9200,good,moderate
0.6100,0.3300,0.0600,1.508,2.788,15.333,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.3400,0.0500,1.508,2.706,18.400,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.3500,0.0400,1.508,2.629,23.000,800000,800000,800000,800000,0.9200,good,moderate
0.6100,0.3600,0.0300,1.508,2.556,30.667,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.3700,0.0200,1.508,2.486,46.000,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.3800,0.0100,1.508,2.421,92.000,800000,800000,800000,800000,0.9200,max,moderate
0.6100,0.3900,0.0000,1.508,2.359,999.000,800000,800000,10000000,800000,0.9200,max,moderate
0.6200,0.0000,0.3800,1.484,999.000,2.421,800000,10000000,800000,800000,0.9200,max,moderate
0.6200,0.0100,0.3700,1.484,92.000,2.486,800000,800000,800000,800000,0.9200,max,moderate
0.6200,0.0200,0.3600,1.484,46.000,2.556,800000,800000,800000,800000,0.9200,max,moderate
0.6200,0.0300,0.3500,1.484,30.667,2.629,800000,800000,800000,800000,0.9200,good,moderate
0.6200,0.0400,0.3400,1.484,23.000,2.706,800000,800000,800000,800000,0.9200,max,moderate
0.6200,0.0500,0.3300,1.484,18.400,2.788,800000,800000,800000,800000,0.9200,max,moderate
0.6200,0.0600,0.3200,1.484,15.333,2.875,800000,800000,800000,800000,0.9200,max,moderate
0.6200,0.0700,0.3100,1.484,13.143,2.968,800000,800000,800000,800000,0.9200,good,moderate
0.6200,0.0800,0.3000,1.484,11.500,3.067,800000,800000,800000,800000,0.9200,max,moderate
0.6200,0.0900,0.2900,1.484,10.222,3.172,800000,800000,800000,800000,0.9200,good,moderate
0.6200,0.1000,0.2800,1.484,9.200,3.286,800000,800000,800000,800000,0.9200,good,moderate
0.6200,0.1100,0.2700,1.484,8.364,3.407,800000,800000,800000,800000,0.9200,max,moderate
0.6200,0.1200,0.2600,1.484,7.667,3.538,800000,800000,800000,800000,0.9200,max,moderate
0.6200,0.1300,0.2500,1.484,7.077,3.680,800000,800000,800000,800000,0.9200,max,moderate
0.6200,0.1400,0.2400,1.484,6.571,3.833,800000,800000,800000,800000,0.9200,good,moderate
0.6200,0.1500,0.2300,1.484,6.133,4.000,800000,800000,800000,800000,0.9200,max,moderate
0.6200,0.1600,0.2200,1.484,5.750,4.182,800000,800000,800000,800000,0.9200,max,moderate
0.6200,0.1700,0.2100,1.484,5.412,4.381,800000,800000,800000,800000,0.9200,max,moderate
0.6200,0.1800,0.2000,1.484,5.111,4.600,800000,800000,800000,800000,0.9200,max,moderate
0.6200,0.1900,0.1900,1.484,4.842,4.842,800000,800000,800000,800000,0.9200,max,moderate
0.6200,0.2000,0.1800,1.484,4.600,5.111,800000,800000,800000,800000,0.9200,max,moderate
0.6200,0.2100,0.1700,1.484,4.381,5.412,800000,800000,800000,800000,0.9200,max,moderate
0.6200,0.2200,0.1600,1.484,4.182,5.750,800000,800000,800000,800000,0.9200,max,moderate
0.6200,0.2300,0.1500,1.484,4.000,6.133,800000,800000,800000,800000,0.9200,max,moderate
0.6200,0.2400,0.1400,1.484,3.833,6.571,800000,800000,800000,800000,0.9200,good,moderate
0.6200,0.2500,0.1300,1.484,3.680,7.077,800000,800000,800000,800000,0.9200,max,moderate
0.6200,0.2600,0.1200,1.484,3.538,7.667,800000,800000,800000,800000,0.9200,max,moderate
0.6200,0.2700,0.1100,1.484,3.407,8.364,800000,800000,800000,800000,0.9200,max,moderate
0.6200,0.2800,0.1000,1.484,3.286,9.200,800000,800000,800000,800000,0.9200,good,moderate
0.6200,0.2900,0.0900,1.484,3.172,10.222,800000,800000,800000,800000,0.9200,good,moderate
0.6200,0.3000,0.0800,1.484,3.067,11.500,800000,800000,800000,800000,0.9200,max,moderate
0.6200,0.3100,0.0700,1.484,2.968,13.143,800000,800000,800000,800000,0.9200,good,moderate
0.6200,0.3200,0.0600,1.484,2.875,15.333,800000,800000,800000,800000,0.9200,max,moderate
0.6200,0.3300,0.0500,1.484,2.788,18.400,800000,800000,800000,800000,0.9200,max,moderate
0.6200,0.3400,0.0400,1.484,2.706,23.000,800000,800000,800000,800000,0.9200,max,moderate
0.6200,0.3500,0.0300,1.484,2.629,30.667,800000,800000,800000,800000,0.9200,good,moderate
0.6200,0.3600,0.0200,1.484,2.556,46.000,800000,800000,800000,800000,0.9200,max,moderate
0.6200,0.3700,0.0100,1.484,2.486,92.000,800000,800000,800000,800000,0.9200,max,moderate
0.6200,0.3800,0.0000,1.484,2.421,999.000,800000,800000,10000000,800000,0.9200,max,moderate
0.6300,0.0000,0.3700,1.460,999.000,2.486,800000,10000000,800000,800000,0.9200,max,moderate
0.6300,0.0100,0.3600,1.460,92.000,2.556,800000,800000,800000,800000,0.9200,max,moderate
0.6300,0.0200,0.3500,1.460,46.000,2.629,800000,800000,800000,800000,0.9200,good,moderate
0.6300,0.0300,0.3400,1.460,30.667,2.706,800000,800000,800000,800000,0.9200,max,moderate
0.6300,0.0400,0.3300,1.460,23.000,2.788,800000,800000,800000,800000,0.9200,max,moderate
0.6300,0.0500,0.3200,1.460,18.400,2.875,800000,800000,800000,800000,0.9200,max,moderate
0.6300,0.0600,0.3100,1.460,15.333,2.968,800000,800000,800000,800000,0.9200,max,moderate
0.6300,0.0700,0.3000,1.460,13.143,3.067,800000,800000,800000,800000,0.9200,good,moderate
0.6300,0.0800,0.2900,1.460,11.500,3.172,800000,800000,800000,800000,0.9200,good,moderate
0.6300,0.0900,0.2800,1.460,10.222,3.286,800000,800000,800000,800000,0.9200,good,moderate
0.6300,0.1000,0.2700,1.460,9.200,3.407,800000,800000,800000,800000,0.9200,max,moderate
0.6300,0.1100,0.2600,1.460,8.364,3.538,800000,800000,800000,800000,0.9200,max,moderate
0.6300,0.1200,0.2500,1.460,7.667,3.680,800000,800000,800000,800000,0.9200,max,moderate
0.6300,0.1300,0.2400,1.460,7.077,3.833,800000,800000,800000,800000,0.9200,max,moderate
0.6300,0.1400,0.2300,1.460,6.571,4.000,800000,800000,800000,800000,0.9200,good,moderate
0.6300,0.1500,0.2200,1.460,6.133,4.182,800000,800000,800000,800000,0.9200,max,moderate
0.6300,0.1600,0.2100,1.460,5.750,4.381,800000,800000,800000,800000,0.9200,max,moderate
0.6300,0.1700,0.2000,1.460,5.412,4.600,800000,800000,800000,800000,0.9200,max,moderate
0.6300,0.1800,0.1900,1.460,5.111,4.842,800000,800000,800000,800000,0.9200,max,moderate
0.6300,0.1900,0.1800,1.460,4.842,5.111,800000,800000,800000,800000,0.9200,max,moderate
0.6300,0.2000,0.1700,1.460,4.600,5.412,800000,800000,800000,800000,0.9200,max,moderate
0.6300,0.2100,0.1600,1.460,4.381,5.750,800000,800000,800000,800000,0.9200,max,moderate
0.6300,0.2200,0.1500,1.460,4.182,6.133,800000,800000,800000,800000,0.9200,max,moderate
0.6300,0.2300,0.1400,1.460,4.000,6.571,800000,800000,800000,800000,0.9200,good,moderate
0.6300,0.2400,0.1300,1.460,3.833,7.077,800000,800000,800000,800000,0.9200,max,moderate
0.6300,0.2500,0.1200,1.460,3.680,7.667,800000,800000,800000,800000,0.9200,max,moderate
0.6300,0.2600,0.1100,1.460,3.538,8.364,800000,800000,800000,800000,0.9200,max,moderate
0.6300,0.2700,0.1000,1.460,3.407,9.200,800000,800000,800000,800000,0.9200,max,moderate
0.6300,0.2800,0.0900,1.460,3.286,10.222,800000,800000,800000,800000,0.9200,good,moderate
0.6300,0.2900,0.0800,1.460,3.172,11.500,800000,800000,800000,800000,0.9200,good,moderate
0.6300,0.3000,0.0700,1.460,3.067,13.143,800000,800000,800000,800000,0.9200,good,moderate
0.6300,0.3100,0.0600,1.460,2.968,15.333,800000,800000,800000,800000,0.9200,max,moderate
0.6300,0.3200,0.0500,1.460,2.875,18.400,800000,800000,800000,800000,0.9200,max,moderate
0.6300,0.3300,0.0400,1.460,2.788,23.000,800000,800000,800000,800000,0.9200,max,moderate
0.6300,0.3400,0.0300,1.460,2.706,30.667,800000,800000,800000,800000,0.9200,max,moderate
0.6300,0.3500,0.0200,1.460,2.629,46.000,800000,800000,800000,800000,0.9200,good,moderate
0.6300,0.3600,0.0100,1.460,2.556,92.000,800000,800000,800000,800000,0.9200,max,moderate
0.6300,0.3700,0.0000,1.460,2.486,999.000,800000,800000,10000000,800000,0.9200,max,moderate
0.6400,0.0000,0.3600,1.438,999.000,2.556,800000,10000000,800000,800000,0.9200,max,moderate
0.6400,0.0100,0.3500,1.438,92.000,2.629,800000,800000,800000,800000,0.9200,good,moderate
0.6400,0.0200,0.3400,1.438,46.000,2.706,800000,800000,800000,800000,0.9200,max,moderate
0.6400,0.0300,0.3300,1.438,30.667,2.788,800000,800000,800000,800000,0.9200,max,moderate
0.6400,0.0400,0.3200,1.438,23.000,2.875,800000,800000,800000,800000,0.9200,max,moderate
0.6400,0.0500,0.3100,1.438,18.400,2.968,800000,800000,800000,800000,0.9200,max,moderate
0.6400,0.0600,0.3000,1.438,15.333,3.067,800000,800000,800000,800000,0.9200,max,moderate
0.6400,0.0700,0.2900,1.438,13.143,3.172,800000,800000,800000,800000,0.9200,good,moderate
0.6400,0.0800,0.2800,1.438,11.500,3.286,800000,800000,800000,800000,0.9200,good,moderate
0.6400,0.0900,0.2700,1.438,10.222,3.407,800000,800000,800000,800000,0.9200,max,moderate
0.6400,0.1000,0.2600,1.438,9.200,3.538,800000,800000,800000,800000,0.9200,max,moderate
0.6400,0.1100,0.2500,1.438,8.364,3.680,800000,800000,800000,800000,0.9200,max,moderate
0.6400,0.1200,0.2400,1.438,7.667,3.833,800000,800000,800000,800000,0.9200,max,moderate
0.6400,0.1300,0.2300,1.438,7.077,4.000,800000,800000,800000,800000,0.9200,max,moderate
0.6400,0.1400,0.2200,1.438,6.571,4.182,800000,800000,800000,800000,0.9200,good,moderate
0.6400,0.1500,0.2100,1.438,6.133,4.381,800000,800000,800000,800000,0.9200,max,moderate
0.6400,0.1600,0.2000,1.438,5.750,4.600,800000,800000,800000,800000,0.9200,max,moderate
0.6400,0.1700,0.1900,1.438,5.412,4.842,800000,800000,800000,800000,0.9200,max,moderate
0.6400,0.1800,0.1800,1.438,5.111,5.111,800000,800000,800000,800000,0.9200,max,moderate
0.6400,0.1900,0.1700,1.438,4.842,5.412,800000,800000,800000,800000,0.9200,max,moderate
0.6400,0.2000,0.1600,1.438,4.600,5.750,800000,800000,800000,800000,0.9200,max,moderate
0.6400,0.2100,0.1500,1.438,4.381,6.133,800000,800000,800000,800000,0.9200,max,moderate
0.6400,0.2200,0.1400,1.438,4.182,6.571,800000,800000,800000,800000,0.9200,good,moderate
0.6400,0.2300,0.1300,1.438,4.000,7.077,800000,800000,800000,800000,0.9200,max,moderate
0.6400,0.2400,0.1200,1.438,3.833,7.667,800000,800000,800000,800000,0.9200,max,moderate
0.6400,0.2500,0.1100,1.438,3.680,8.364,800000,800000,800000,800000,0.9200,max,moderate
0.6400,0.2600,0.1000,1.438,3.538,9.200,800000,800000,800000,800000,0.9200,max,moderate
0.6400,0.2700,0.0900,1.438,3.407,10.222,800000,800000,800000,800000,0.9200,max,moderate
0.6400,0.2800,0.0800,1.438,3.286,11.500,800000,800000,800000,800000,0.9200,good,moderate
0.6400,0.2900,0.0700,1.438,3.172,13.143,800000,800000,800000,800000,0.9200,good,moderate
0.6400,0.3000,0.0600,1.438,3.067,15.333,800000,800000,800000,800000,0.9200,max,moderate
0.6400,0.3100,0.0500,1.438,2.968,18.400,800000,800000,800000,800000,0.9200,max,moderate
0.6400,0.3200,0.0400,1.438,2.875,23.000,800000,800000,800000,800000,0.9200,max,moderate
0.6400,0.3300,0.0300,1.438,2.788,30.667,800000,800000,800000,800000,0.9200,max,moderate
0.6400,0.3400,0.0200,1.438,2.706,46.000,800000,800000,800000,800000,0.9200,max,moderate
0.6400,0.3500,0.0100,1.438,2.629,92.000,800000,800000,800000,800000,0.9200,good,moderate
0.6400,0.3600,0.0000,1.438,2.556,999.000,800000,800000,10000000,800000,0.9200,max,moderate
0.6500,0.0000,0.3500,1.415,999.000,2.629,800000,10000000,800000,800000,0.9200,good,moderate
0.6500,0.0100,0.3400,1.415,92.000,2.706,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.0200,0.3300,1.415,46.000,2.788,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.0300,0.3200,1.415,30.667,2.875,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.0400,0.3100,1.415,23.000,2.968,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.0500,0.3000,1.415,18.400,3.067,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.0600,0.2900,1.415,15.333,3.172,800000,800000,800000,800000,0.9200,good,moderate
0.6500,0.0700,0.2800,1.415,13.143,3.286,800000,800000,800000,800000,0.9200,good,moderate
0.6500,0.0800,0.2700,1.415,11.500,3.407,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.0900,0.2600,1.415,10.222,3.538,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.1000,0.2500,1.415,9.200,3.680,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.1100,0.2400,1.415,8.364,3.833,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.1200,0.2300,1.415,7.667,4.000,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.1300,0.2200,1.415,7.077,4.182,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.1400,0.2100,1.415,6.571,4.381,800000,800000,800000,800000,0.9200,good,moderate
0.6500,0.1500,0.2000,1.415,6.133,4.600,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.1600,0.1900,1.415,5.750,4.842,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.1700,0.1800,1.415,5.412,5.111,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.1800,0.1700,1.415,5.111,5.412,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.1900,0.1600,1.415,4.842,5.750,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.2000,0.1500,1.415,4.600,6.133,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.2100,0.1400,1.415,4.381,6.571,800000,800000,800000,800000,0.9200,good,moderate
0.6500,0.2200,0.1300,1.415,4.182,7.077,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.2300,0.1200,1.415,4.000,7.667,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.2400,0.1100,1.415,3.833,8.364,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.2500,0.1000,1.415,3.680,9.200,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.2600,0.0900,1.415,3.538,10.222,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.2700,0.0800,1.415,3.407,11.500,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.2800,0.0700,1.415,3.286,13.143,800000,800000,800000,800000,0.9200,good,moderate
0.6500,0.2900,0.0600,1.415,3.172,15.333,800000,800000,800000,800000,0.9200,good,moderate
0.6500,0.3000,0.0500,1.415,3.067,18.400,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.3100,0.0400,1.415,2.968,23.000,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.3200,0.0300,1.415,2.875,30.667,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.3300,0.0200,1.415,2.788,46.000,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.3400,0.0100,1.415,2.706,92.000,800000,800000,800000,800000,0.9200,max,moderate
0.6500,0.3500,0.0000,1.415,2.629,999.000,800000,800000,10000000,800000,0.9200,good,moderate
0.6600,0.0000,0.3400,1.394,999.000,2.706,800000,10000000,800000,800000,0.9200,max,moderate
0.6600,0.0100,0.3300,1.394,92.000,2.788,800000,800000,800000,800000,0.9200,max,moderate
0.6600,0.0200,0.3200,1.394,46.000,2.875,800000,800000,800000,800000,0.9200,max,moderate
0.6600,0.0300,0.3100,1.394,30.667,2.968,800000,800000,800000,800000,0.9200,max,moderate
0.6600,0.0400,0.3000,1.394,23.000,3.067,800000,800000,800000,800000,0.9200,max,moderate
0.6600,0.0500,0.2900,1.394,18.400,3.172,800000,800000,800000,800000,0.9200,good,moderate
0.6600,0.0600,0.2800,1.394,15.333,3.286,800000,800000,800000,800000,0.9200,good,moderate
0.6600,0.0700,0.2700,1.394,13.143,3.407,800000,800000,800000,800000,0.9200,good,moderate
0.6600,0.0800,0.2600,1.394,11.500,3.538,800000,800000,800000,800000,0.9200,max,moderate
0.6600,0.0900,0.2500,1.394,10.222,3.680,800000,800000,800000,800000,0.9200,max,moderate
0.6600,0.1000,0.2400,1.394,9.200,3.833,800000,800000,800000,800000,0.9200,max,moderate
0.6600,0.1100,0.2300,1.394,8.364,4.000,800000,800000,800000,800000,0.9200,max,moderate
